Time,Input,Liquid_levels,Feedback,Valve_Positions
1529.2 sec,0.72,0.720013601767564,-1.360176756382e-05,51.799895208069
1538.7 sec,0.72,0.720004728685699,-4.72868569889595e-06,51.801456097591
1550.4 sec,0.72,0.720005022847526,-5.0228475264591e-06,51.8014043507322
1564.4 sec,0.72,0.720016398295967,-1.63982959665576e-05,51.7994032626606
1575 sec,0.72,0.720010006582638,-1.00065826377227e-05,51.8005276474589
1585.6 sec,0.72,0.720006106225689,-6.1062256893063e-06,51.8012137705428
1597.8 sec,0.72,0.720008544233645,-8.54423364526902e-06,51.8007848935042
1611 sec,0.72,0.720019199703169,-1.91997031693258e-05,51.7989104590083
1623.1 sec,0.72,0.720026006525657,-2.60065256573183e-05,51.797713051156
1633.6 sec,0.72,0.720014630876815,-1.46308768151915e-05,51.7997141744809
1643.7 sec,0.72,0.720006761491703,-6.76149170319995e-06,51.801098500801
1655.1 sec,0.72,0.720006236742136,-6.23674213562353e-06,51.8011908110168
1668.2 sec,0.72,0.720013265472394,-1.32654723937753e-05,51.7999543667261
1681.1 sec,0.72,0.720026912912749,-2.6912912748922e-05,51.7975536059784
1692.3 sec,0.72,0.720021724237575,-2.17242375746274e-05,51.7984663608516
1702.2 sec,0.72,0.720009183404164,-9.18340416422581e-06,51.8006724551676
1712.8 sec,0.72,0.720005413354323,-5.41335432313605e-06,51.801335655551
1725.2 sec,0.72,0.720008481647643,-8.48164764322146e-06,51.8007959031891
1738.6 sec,0.72,0.720021753024756,-2.17530247564879e-05,51.7984612968151
1750.7 sec,0.72,0.720029032805446,-2.90328054464162e-05,51.797180689516
1761 sec,0.72,0.720014267750596,-1.42677505962086e-05,51.7997780530655
1770.9 sec,0.72,0.72000599735474,-5.9973547401615e-06,51.8012329223467
1782.4 sec,0.72,0.720005800276946,-5.80027694596641e-06,51.8012675908721
1795.7 sec,0.72,0.720014237855273,-1.42378552731026e-05,51.7997833120384
1808.8 sec,0.72,0.720030834485499,-3.08344854988984e-05,51.7968637507614
1819.8 sec,0.72,0.720022641057832,-2.26410578318958e-05,51.7983050803456
1829.5 sec,0.72,0.720008459360134,-8.45936013416093e-06,51.8007998238493
1840 sec,0.72,0.720004861481132,-4.86148113154616e-06,51.801432737162
1852.6 sec,0.72,0.720008480146671,-8.48014667054198e-06,51.8007961672295
1866.3 sec,0.72,0.720024450310818,-2.44503108179916e-05,51.7979868094143
1878.4 sec,0.72,0.72003195128978,-3.19512897800633e-05,51.7966672904867
1888.4 sec,0.72,0.72001391181538,-1.39118153804629e-05,51.7998406666599
1898.2 sec,0.72,0.720005403526213,-5.40352621292151e-06,51.8013373844423
1909.7 sec,0.72,0.720005467573172,-5.46757317176905e-06,51.8013261177563
1923.4 sec,0.72,0.720015196379893,-1.5196379892779e-05,51.7996146951972
1936.5 sec,0.72,0.720034654410378,-3.46544103780877e-05,51.7961917767157
1947.4 sec,0.72,0.720023379016476,-2.33790164763104e-05,51.7981752639038
1956.9 sec,0.72,0.720007903018735,-7.90301873454524e-06,51.8008976914758
1967.3 sec,0.72,0.720004459714343,-4.45971434270831e-06,51.8015034131211
1980.2 sec,0.72,0.720008501293021,-8.50129302110147e-06,51.8007924473138
1994.1 sec,0.72,0.720026913848143,-2.69138481431286e-05,51.7975534414304
2006.1 sec,0.72,0.720034466459191,-3.44664591909183e-05,51.7962248397532
2015.9 sec,0.72,0.720013642125798,-1.3642125798019e-05,51.7998881085352
2025.5 sec,0.72,0.720004988366009,-4.98836600892894e-06,51.8014104164758
2037.2 sec,0.72,0.720005228442071,-5.22844207118123e-06,51.8013681840006
2051 sec,0.72,0.720015985106359,-1.59851063585847e-05,51.7994759480409
2064.3 sec,0.72,0.720037893736682,-3.78937366821708e-05,51.7956219374464
2075 sec,0.72,0.720023960292912,-2.39602929124061e-05,51.7980730098828
2084.3 sec,0.72,0.720007530563457,-7.53056345725867e-06,51.800963211162
2094.8 sec,0.72,0.720004190081284,-4.1900812841611e-06,51.8015508450531
2107.7 sec,0.72,0.720008509618968,-8.50961896781133e-06,51.8007909826724
2121.8 sec,0.72,0.72002882945544,-2.8829455439694e-05,51.7972164614045
2133.8 sec,0.72,0.720036417372478,-3.64173724776151e-05,51.7958816489483
2143.5 sec,0.72,0.720013491531304,-1.34915313035888e-05,51.7999146000487
2153 sec,0.72,0.720004725674444,-4.72567444387284e-06,51.8014566273096
2164.7 sec,0.72,0.720005062398191,-5.0623981914244e-06,51.8013973932602
2178.7 sec,0.72,0.720016515857481,-1.65158574813029e-05,51.7993825820742
2189.3 sec,0.72,0.720010013041922,-1.00130419218303e-05,51.8005265111875
2199.9 sec,0.72,0.720006070590561,-6.07059056079162e-06,51.8012200392214
2212.1 sec,0.72,0.720008497278873,-8.4972788726434e-06,51.8007931534542
2225.3 sec,0.72,0.720019234833705,-1.92348337053616e-05,51.7989042790941
2237.4 sec,0.72,0.720026198219707,-2.61982197075072e-05,51.7976793297006
2247.9 sec,0.72,0.720014695804701,-1.4695804701037e-05,51.7997027528285
2258 sec,0.72,0.720006741737424,-6.74173742365447e-06,51.8011019758335
2269.4 sec,0.72,0.720006193480495,-6.1934804953534e-06,51.8011984212972
2282.4 sec,0.72,0.720013231618972,-1.32316189717097e-05,51.7999603219796
2295.4 sec,0.72,0.720027059135793,-2.70591357934835e-05,51.7975278834592
2306.6 sec,0.72,0.720021878788345,-2.18787883452531e-05,51.798439173378
2316.5 sec,0.72,0.720009195058444,-9.19505844432233e-06,51.8006704050294
2327 sec,0.72,0.720005382294327,-5.38229432656134e-06,51.8013411194049
2339.5 sec,0.72,0.720008430136701,-8.43013670126513e-06,51.800804964628
2352.9 sec,0.72,0.720021780556466,-2.17805564665108e-05,51.7984564536322
2365.1 sec,0.72,0.720029250831429,-2.92508314286843e-05,51.7971423359342
2375.3 sec,0.72,0.72001434163458,-1.43416345796954e-05,51.79976505592
2385.2 sec,0.72,0.720005984321956,-5.98432195630938e-06,51.8012352149814
2396.7 sec,0.72,0.720005759265192,-5.75926519230663e-06,51.8012748053684
2410 sec,0.72,0.720014188548613,-1.41885486131255e-05,51.7997919857157
2423.1 sec,0.72,0.720030983625981,-3.09836259809737e-05,51.7968375150273
2434.1 sec,0.72,0.720022811223073,-2.28112230727939e-05,51.7982751460854
2443.8 sec,0.72,0.720008479726173,-8.47972617312731e-06,51.8007962412004
2454.3 sec,0.72,0.720004836648761,-4.83664876149703e-06,51.8014371054961
2466.9 sec,0.72,0.720008422738987,-8.42273898693513e-06,51.8008062659814
2480.6 sec,0.72,0.720024450729017,-2.44507290166895e-05,51.7979867358477
2492.7 sec,0.72,0.720032181638415,-3.21816384148965e-05,51.7966267691914
2502.7 sec,0.72,0.720013997134694,-1.3997134693966e-05,51.7998256578924
2512.5 sec,0.72,0.720005398802756,-5.3988027564067e-06,51.8013382153592
2524 sec,0.72,0.720005429411411,-5.42941141123965e-06,51.8013328309021
2537.7 sec,0.72,0.720015123527054,-1.51235270540173e-05,51.799627510951
2550.9 sec,0.72,0.72003478089908,-3.47808990803777e-05,51.7961695257218
2561.7 sec,0.72,0.720023561860473,-2.35618604734755e-05,51.7981430992868
2571.2 sec,0.72,0.720007933659411,-7.93365941120783e-06,51.8008923013856
2581.6 sec,0.72,0.720004441290694,-4.44129069354648e-06,51.8015066540786
2594.5 sec,0.72,0.720008437179043,-8.43717904253083e-06,51.8008037257894
2608.4 sec,0.72,0.720026868754792,-2.68687547924085e-05,51.7975613739323
2620.4 sec,0.72,0.720034694803286,-3.4694803285773e-05,51.7961846710823
2630.2 sec,0.72,0.720013739565469,-1.37395654694616e-05,51.7998709676405
2639.9 sec,0.72,0.720004991630206,-4.99163020573068e-06,51.8014098422615
2651.5 sec,0.72,0.720005193061932,-5.19306193225155e-06,51.8013744078233
2665.3 sec,0.72,0.720015884756462,-1.58847564619702e-05,51.7994936008817
2678.6 sec,0.72,0.720037977389739,-3.79773897388747e-05,51.795607221795
2689.3 sec,0.72,0.720024152857228,-2.41528572276772e-05,51.7980391353366
2698.6 sec,0.72,0.720007570779149,-7.57077914881332e-06,51.8009561367032
2709.1 sec,0.72,0.720004177100286,-4.17710028643992e-06,51.801553128578
2722 sec,0.72,0.720008439296354,-8.43929635419016e-06,51.8008033533269
2736.1 sec,0.72,0.720028731781576,-2.87317815764743e-05,51.7972336434965
2748.1 sec,0.72,0.720036634955687,-3.66349556869539e-05,51.7958433732559
2757.8 sec,0.72,0.720013599684859,-1.35996848593667e-05,51.7998955744436
2767.3 sec,0.72,0.720004735376375,-4.73537637457611e-06,51.8014549206149
2779 sec,0.72,0.720005029360799,-5.0293607993801e-06,51.8014032049635
2793 sec,0.72,0.720016390384026,-1.63903840262325e-05,51.7994046544729
2803.6 sec,0.72,0.720010009422656,-1.00094226556102e-05,51.8005271478631
2814.2 sec,0.72,0.720006112641518,-6.11264151839652e-06,51.8012126419157
2826.4 sec,0.72,0.720008549042021,-8.54904202141071e-06,51.8007840476489
2839.6 sec,0.72,0.720019186691942,-1.91866919423411e-05,51.798912747851
2851.7 sec,0.72,0.720025976568617,-2.59765686171365e-05,51.7977183209857
2862.2 sec,0.72,0.720014626213506,-1.46262135064523e-05,51.7997149948171
2872.3 sec,0.72,0.720006766766432,-6.76676643174279e-06,51.8010975729082
2883.7 sec,0.72,0.720006242792314,-6.24279231375979e-06,51.8011897467125
2896.8 sec,0.72,0.720013264831814,-1.32648318138529e-05,51.7999544794124
2909.7 sec,0.72,0.720026883722342,-2.68837223419416e-05,51.7975587409474
2920.9 sec,0.72,0.720021705774947,-2.17057749474225e-05,51.7984696086658
2930.8 sec,0.72,0.720009185561922,-9.1855619221981e-06,51.8006720755901
2941.4 sec,0.72,0.720005418837678,-5.41883767757323e-06,51.8013346909582
2953.8 sec,0.72,0.720008486576145,-8.48657614549442e-06,51.800795036202
2967.2 sec,0.72,0.72002173943425,-2.1739434250212e-05,51.7984636875604
2979.3 sec,0.72,0.720029000127512,-2.90001275119467e-05,51.7971864379861
2989.6 sec,0.72,0.720014262425623,-1.42624256235235e-05,51.7997789897969
2999.5 sec,0.72,0.720006001392163,-6.00139216255791e-06,51.801232212112
3011 sec,0.72,0.720005805703178,-5.80570317820772e-06,51.8012666363278
3024.3 sec,0.72,0.720014238371173,-1.4238371173092e-05,51.7997832212849
3037.4 sec,0.72,0.720030804311516,-3.08043115163636e-05,51.796869058754
3048.4 sec,0.72,0.720022621841164,-2.26218411636392e-05,51.7983084608053
3058.1 sec,0.72,0.720008460136466,-8.46013646582655e-06,51.8007996872826
3068.6 sec,0.72,0.720004865773029,-4.86577302949431e-06,51.8014319821618
3081.2 sec,0.72,0.720008485457155,-8.48545715537163e-06,51.8007952330467
3094.9 sec,0.72,0.720024439346303,-2.44393463034731e-05,51.7979887382138
3107 sec,0.72,0.720031918486279,-3.19184862793698e-05,51.7966730610455
3117 sec,0.72,0.720013905210765,-1.39052107646087e-05,51.799841828497
3126.8 sec,0.72,0.720005406050327,-5.40605032672836e-06,51.8013369404181
3138.4 sec,0.72,0.720005472326261,-5.47232626091354e-06,51.8013252816266
3152 sec,0.72,0.720015199489946,-1.5199489946438e-05,51.7996141480986
3165.2 sec,0.72,0.720034627718233,-3.46277182327048e-05,51.7961964722082
3176 sec,0.72,0.720023359303781,-2.33593037811675e-05,51.798178731621
3185.5 sec,0.72,0.720007902084227,-7.90208422685179e-06,51.8008978558677
3195.9 sec,0.72,0.720004462817347,-4.46281734678422e-06,51.8015028672627
3208.8 sec,0.72,0.720008507230963,-8.50723096312844e-06,51.8007914027532
3222.7 sec,0.72,0.720026908812127,-2.69088121267469e-05,51.7975543273307
3234.7 sec,0.72,0.720034435872478,-3.4435872477534e-05,51.7962302203505
3244.5 sec,0.72,0.720013633932286,-1.3633932285928e-05,51.7998895498796
3254.2 sec,0.72,0.720004989449397,-4.98944939719692e-06,51.8014102258939
3265.8 sec,0.72,0.720005232594717,-5.23259471718607e-06,51.8013674534966
3279.6 sec,0.72,0.720015991744508,-1.59917445079483e-05,51.7994747803048
3292.9 sec,0.72,0.720037874088873,-3.78740888732354e-05,51.7956253937493
3303.6 sec,0.72,0.720023940209847,-2.39402098469732e-05,51.798076542753
3312.9 sec,0.72,0.720007528013982,-7.52801398240521e-06,51.8009636596475
3323.4 sec,0.72,0.720004192195206,-4.19219520630953e-06,51.8015504731869
3336.3 sec,0.72,0.720008516254089,-8.51625408881951e-06,51.800789815469
3350.4 sec,0.72,0.72002883195507,-2.88319550697524e-05,51.7972160216873
3362.4 sec,0.72,0.720036390125228,-3.63901252284915e-05,51.7958864420907
3372.1 sec,0.72,0.720013481841385,-1.34818413852766e-05,51.7999163046303
3381.6 sec,0.72,0.720004725610209,-4.72561020903317e-06,51.8014566386094
3393.3 sec,0.72,0.720005066081669,-5.06608166916944e-06,51.801396745289
3407.3 sec,0.72,0.720016525979237,-1.65259792370698e-05,51.7993808015268
3417.9 sec,0.72,0.720010013697093,-1.0013697093525e-05,51.8005263959344
3428.5 sec,0.72,0.720006067666433,-6.06766643262979e-06,51.8012205536133
3440.7 sec,0.72,0.720008493313885,-8.49331388452779e-06,51.8007938509468
3453.9 sec,0.72,0.7200192375225,-1.9237522499993e-05,51.7989038061004
3466 sec,0.72,0.720026214197805,-2.6214197805019e-05,51.7976765189472
3476.5 sec,0.72,0.720014701378516,-1.47013785164463e-05,51.7997017723225
3486.6 sec,0.72,0.720006740171533,-6.74017153301509e-06,51.8011022512939
3498 sec,0.72,0.720006189883603,-6.18988360279182e-06,51.801199054037
3511.1 sec,0.72,0.720013228627045,-1.32286270448922e-05,51.7999608482981
3524 sec,0.72,0.72002707109159,-2.70710915902805e-05,51.7975257802804
3535.2 sec,0.72,0.720021891833102,-2.18918331016393e-05,51.7984368786372
3545.1 sec,0.72,0.72000919615699,-9.1961569895771e-06,51.8006702117812
3555.7 sec,0.72,0.720005379751071,-5.37975107151034e-06,51.8013415667962
3568.1 sec,0.72,0.720008425781868,-8.42578186777132e-06,51.8008057306994
3581.5 sec,0.72,0.720021782528343,-2.17825283432838e-05,51.7984561067537
3593.7 sec,0.72,0.72002926900051,-2.92690005098128e-05,51.7971391397585
3603.9 sec,0.72,0.720014347977375,-1.43479773747623e-05,51.7997639401406
3613.8 sec,0.72,0.720005983315673,-5.98331567336352e-06,51.8012353919996
3625.3 sec,0.72,0.7200057558541,-5.75585409989809e-06,51.8012754054235
3638.6 sec,0.72,0.720014184231464,-1.41842314639318e-05,51.7997927451579
3651.7 sec,0.72,0.720030995742318,-3.09957423184626e-05,51.7968353836073
3662.7 sec,0.72,0.720022825599728,-2.28255997276605e-05,51.7982726170464
3672.4 sec,0.72,0.720008481553894,-8.48155389443495e-06,51.8007959196807
3682.9 sec,0.72,0.720004834620675,-4.83462067457641e-06,51.8014374622627
3695.5 sec,0.72,0.720008417886816,-8.41788681638089e-06,51.8008071195407
3709.2 sec,0.72,0.720024450364939,-2.44503649393657e-05,51.7979867998936
3721.3 sec,0.72,0.720032200829402,-3.22008294018072e-05,51.7966233932493
3731.3 sec,0.72,0.720014004443224,-1.40044432243025e-05,51.7998243722277
3741.1 sec,0.72,0.720005398483345,-5.39848334535353e-06,51.8013382715477
3752.6 sec,0.72,0.720005426235548,-5.42623554822264e-06,51.8013333895774
3766.3 sec,0.72,0.720015117227561,-1.51172275605349e-05,51.7996286191131
3779.5 sec,0.72,0.720034791059521,-3.47910595205336e-05,51.7961677383694
3790.3 sec,0.72,0.72002357731539,-2.35773153900443e-05,51.7981403805677
3799.8 sec,0.72,0.720007936339226,-7.93633922646642e-06,51.8008918299715
3810.2 sec,0.72,0.720004439790322,-4.43979032160868e-06,51.8015069180133
3823.1 sec,0.72,0.720008431769029,-8.43176902920462e-06,51.8008046774805
3837 sec,0.72,0.720026864561264,-2.68645612642171e-05,51.797562111628
3849 sec,0.72,0.720034713828787,-3.47138287868365e-05,51.7961813242513
3858.8 sec,0.72,0.720013747886399,-1.37478863986296e-05,51.7998695038817
3868.5 sec,0.72,0.720004991967935,-4.99196793501966e-06,51.8014097828506
3880.1 sec,0.72,0.720005190115525,-5.19011552502224e-06,51.8013749261343
3893.9 sec,0.72,0.720015876171728,-1.58761717276024e-05,51.7994951110473
3907.2 sec,0.72,0.720037983954776,-3.79839547764993e-05,51.7956060669202
3917.9 sec,0.72,0.720024169134095,-2.41691340953087e-05,51.7980362720257
3927.2 sec,0.72,0.720007574248645,-7.5742486451702e-06,51.8009555263741
3937.7 sec,0.72,0.720004176046524,-4.17604652447334e-06,51.8015533139483
3950.6 sec,0.72,0.720008433376082,-8.43337608225081e-06,51.8008043947791
3964.7 sec,0.72,0.720028723220677,-2.87232206772625e-05,51.7972351494691
3976.7 sec,0.72,0.720036653095005,-3.66530950048904e-05,51.795840182316
3986.4 sec,0.72,0.720013608894642,-1.3608894642414e-05,51.799893954324
3995.9 sec,0.72,0.720004736242096,-4.73624209618162e-06,51.8014547683233
4007.6 sec,0.72,0.720005026607663,-5.02660766255048e-06,51.8014036892758
4021.6 sec,0.72,0.720016379731428,-1.63797314284286e-05,51.7994065284023
4032.2 sec,0.72,0.720010009137421,-1.00091374212186e-05,51.8005271980395
4042.8 sec,0.72,0.720006116268289,-6.11626828872502e-06,51.80121200392
4055 sec,0.72,0.720008553481332,-8.55348133166345e-06,51.8007832667169
4068.2 sec,0.72,0.720019182520041,-1.91825200412943e-05,51.7989134817422
4080.3 sec,0.72,0.720025957641217,-2.59576412169338e-05,51.7977216505595
4090.8 sec,0.72,0.720014620295597,-1.46202955971786e-05,51.7997160358536
4100.9 sec,0.72,0.720006768939538,-6.7689395375492e-06,51.8010971906309
4112.3 sec,0.72,0.720006247042357,-6.247042356744e-06,51.8011889990751
4125.4 sec,0.72,0.720013267641982,-1.3267641981729e-05,51.7999539850676
4138.3 sec,0.72,0.72002686865165,-2.68686516496919e-05,51.7975613920765
4149.5 sec,0.72,0.720021691016734,-2.16910167338824e-05,51.7984722048259
4159.4 sec,0.72,0.720009184785521,-9.18478552058843e-06,51.8006722121692
4170 sec,0.72,0.720005422001483,-5.42200148345717e-06,51.801334134404
4182.4 sec,0.72,0.72000849142072,-8.49142072045783e-06,51.8007941839788
4195.8 sec,0.72,0.720021735805015,-2.17358050151883e-05,51.7984643259896
4207.9 sec,0.72,0.720028978661397,-2.89786613971721e-05,51.7971902141525
4218.2 sec,0.72,0.720014255691876,-1.42556918757419e-05,51.7997801743499
4228.1 sec,0.72,0.720006002891753,-6.00289175300972e-06,51.8012319483147
4239.6 sec,0.72,0.720005809714771,-5.80971477148751e-06,51.8012659306369
4252.9 sec,0.72,0.720014242589604,-1.42425896038079e-05,51.7997824792085
4266 sec,0.72,0.720030788807762,-3.07888077623053e-05,51.7968717860643
4277 sec,0.72,0.720022605666509,-2.26056665089125e-05,51.7983113061357
4286.7 sec,0.72,0.720008458503509,-8.4585035088347e-06,51.8007999745408
4297.2 sec,0.72,0.72000486830543,-4.86830543044992e-06,51.8014315366798
4309.9 sec,0.72,0.72000849084757,-8.49084756993079e-06,51.8007942848033
4323.5 sec,0.72,0.720024438202785,-2.4438202784971e-05,51.7979889393734
4335.6 sec,0.72,0.72003189588348,-3.18958834797378e-05,51.7966770371694
4345.6 sec,0.72,0.720013897390937,-1.38973909374895e-05,51.7998432041054
4355.4 sec,0.72,0.720005406710504,-5.40671050441865e-06,51.8013368242843
4367 sec,0.72,0.72000547604133,-5.47604133005475e-06,51.8013246280981
4380.6 sec,0.72,0.720015205948278,-1.52059482775302e-05,51.7996130119949
4393.8 sec,0.72,0.720034614349953,-3.46143499528884e-05,51.796198823861
4404.6 sec,0.72,0.720023341980843,-2.33419808425284e-05,51.7981817789493
4414.1 sec,0.72,0.720007899425133,-7.89942513335085e-06,51.8008983236365
4424.6 sec,0.72,0.720004464698058,-4.46469805837069e-06,51.8015025364212
4437.4 sec,0.72,0.720008513262961,-8.51326296136268e-06,51.8007903416469
4451.3 sec,0.72,0.720026912048672,-2.6912048672223e-05,51.7975537579806
4463.3 sec,0.72,0.720034413564311,-3.44135643113308e-05,51.7962341446446
4473.1 sec,0.72,0.720013624933494,-1.36249334937721e-05,51.7998911328832
4482.8 sec,0.72,0.720004989298456,-4.98929845638152e-06,51.8014102524463
4494.4 sec,0.72,0.720005236022933,-5.23602293345249e-06,51.8013668504292
