Time,Input,Liquid_levels,Feedback,Valve_Positions
12224 sec,0.7,0.700005063,-5.06E-06,35.19632761
12237 sec,0.7,0.700007242,-7.24E-06,35.1959936
12251 sec,0.7,0.700022656,-2.27E-05,35.19363042
12264 sec,0.7,0.700039068,-3.91E-05,35.19111442
12274 sec,0.7,0.700019192,-1.92E-05,35.19416158
12284 sec,0.7,0.7000065,-6.50E-06,35.19610735
12295 sec,0.7,0.700005029,-5.03E-06,35.19633281
12309 sec,0.7,0.70001278,-1.28E-05,35.19514444
12322 sec,0.7,0.70003631,-3.63E-05,35.19153723
12334 sec,0.7,0.700031666,-3.17E-05,35.19224909
12344 sec,0.7,0.700010645,-1.06E-05,35.19547179
12354 sec,0.7,0.700004701,-4.70E-06,35.19638308
12366 sec,0.7,0.700007101,-7.10E-06,35.19601513
12381 sec,0.7,0.700024177,-2.42E-05,35.19339731
12391 sec,0.7,0.700011064,-1.11E-05,35.19540765
12401 sec,0.7,0.700005063,-5.06E-06,35.19632761
12414 sec,0.7,0.700007242,-7.24E-06,35.1959936
12428 sec,0.7,0.700022656,-2.27E-05,35.19363042
12440 sec,0.7,0.700039068,-3.91E-05,35.19111442
12451 sec,0.7,0.700019192,-1.92E-05,35.19416158
12461 sec,0.7,0.7000065,-6.50E-06,35.19610735
12472 sec,0.7,0.700005029,-5.03E-06,35.19633281
12485 sec,0.7,0.70001278,-1.28E-05,35.19514444
12499 sec,0.7,0.70003631,-3.63E-05,35.19153723
12511 sec,0.7,0.700031666,-3.17E-05,35.19224909
12520 sec,0.7,0.700010645,-1.06E-05,35.19547179
12531 sec,0.7,0.700004701,-4.70E-06,35.19638308
12543 sec,0.7,0.700007101,-7.10E-06,35.19601513
12558 sec,0.7,0.700024177,-2.42E-05,35.19339731
12568 sec,0.7,0.700011064,-1.11E-05,35.19540765
12578 sec,0.7,0.700005063,-5.06E-06,35.19632761
12590 sec,0.7,0.700007242,-7.24E-06,35.1959936
12605 sec,0.7,0.700022656,-2.27E-05,35.19363042
12617 sec,0.7,0.700039068,-3.91E-05,35.19111442
12628 sec,0.7,0.700019192,-1.92E-05,35.19416158
12637 sec,0.7,0.7000065,-6.50E-06,35.19610735
12649 sec,0.7,0.700005029,-5.03E-06,35.19633281
12662 sec,0.7,0.70001278,-1.28E-05,35.19514444
12676 sec,0.7,0.70003631,-3.63E-05,35.19153723
12688 sec,0.7,0.700031666,-3.17E-05,35.19224909
12697 sec,0.7,0.700010645,-1.06E-05,35.19547179
12708 sec,0.7,0.700004701,-4.70E-06,35.19638308
12720 sec,0.7,0.700007101,-7.10E-06,35.19601513
12734 sec,0.7,0.700024177,-2.42E-05,35.19339731
12745 sec,0.7,0.700011064,-1.11E-05,35.19540765
12755 sec,0.7,0.700005063,-5.06E-06,35.19632761
12767 sec,0.7,0.700007242,-7.24E-06,35.1959936
12782 sec,0.7,0.700022656,-2.27E-05,35.19363042
12794 sec,0.7,0.700039068,-3.91E-05,35.19111442
12805 sec,0.7,0.700019192,-1.92E-05,35.19416158
12814 sec,0.7,0.7000065,-6.50E-06,35.19610735
12826 sec,0.7,0.700005029,-5.03E-06,35.19633281
12839 sec,0.7,0.70001278,-1.28E-05,35.19514444
12853 sec,0.7,0.70003631,-3.63E-05,35.19153723
12865 sec,0.7,0.700031666,-3.17E-05,35.19224909
12874 sec,0.7,0.700010645,-1.06E-05,35.19547179
12885 sec,0.7,0.700004701,-4.70E-06,35.19638308
12897 sec,0.7,0.700007101,-7.10E-06,35.19601513
12911 sec,0.7,0.700024177,-2.42E-05,35.19339731
12922 sec,0.7,0.700011064,-1.11E-05,35.19540765
12932 sec,0.7,0.700005063,-5.06E-06,35.19632761
12944 sec,0.7,0.700007242,-7.24E-06,35.1959936
12958 sec,0.7,0.700022656,-2.27E-05,35.19363042
12971 sec,0.7,0.700039068,-3.91E-05,35.19111442
12982 sec,0.7,0.700019192,-1.92E-05,35.19416158
12991 sec,0.7,0.7000065,-6.50E-06,35.19610735
13003 sec,0.7,0.700005029,-5.03E-06,35.19633281
13016 sec,0.7,0.70001278,-1.28E-05,35.19514444
13030 sec,0.7,0.70003631,-3.63E-05,35.19153723
13042 sec,0.7,0.700031666,-3.17E-05,35.19224909
13051 sec,0.7,0.700010645,-1.06E-05,35.19547179
13061 sec,0.7,0.700004701,-4.70E-06,35.19638308
13074 sec,0.7,0.700007101,-7.10E-06,35.19601513
13088 sec,0.7,0.700024177,-2.42E-05,35.19339731
13099 sec,0.7,0.700011064,-1.11E-05,35.19540765
13109 sec,0.7,0.700005063,-5.06E-06,35.19632761
13121 sec,0.7,0.700007242,-7.24E-06,35.1959936
13135 sec,0.7,0.700022656,-2.27E-05,35.19363042
13148 sec,0.7,0.700039068,-3.91E-05,35.19111442
13159 sec,0.7,0.700019192,-1.92E-05,35.19416158
13168 sec,0.7,0.7000065,-6.50E-06,35.19610735
13180 sec,0.7,0.700005029,-5.03E-06,35.19633281
13193 sec,0.7,0.70001278,-1.28E-05,35.19514444
13207 sec,0.7,0.70003631,-3.63E-05,35.19153723
13219 sec,0.7,0.700031666,-3.17E-05,35.19224909
13228 sec,0.7,0.700010645,-1.06E-05,35.19547179
13238 sec,0.7,0.700004701,-4.70E-06,35.19638308
13251 sec,0.7,0.700007101,-7.10E-06,35.19601513
13265 sec,0.7,0.700024177,-2.42E-05,35.19339731
13275 sec,0.7,0.700011064,-1.11E-05,35.19540765
13286 sec,0.7,0.700005063,-5.06E-06,35.19632761
13298 sec,0.7,0.700007242,-7.24E-06,35.1959936
13312 sec,0.7,0.700022656,-2.27E-05,35.19363042
13325 sec,0.7,0.700039068,-3.91E-05,35.19111442
13336 sec,0.7,0.700019192,-1.92E-05,35.19416158
13345 sec,0.7,0.7000065,-6.50E-06,35.19610735
13356 sec,0.7,0.700005029,-5.03E-06,35.19633281
13370 sec,0.7,0.70001278,-1.28E-05,35.19514444
13384 sec,0.7,0.70003631,-3.63E-05,35.19153723
13395 sec,0.7,0.700031666,-3.17E-05,35.19224909
13405 sec,0.7,0.700010645,-1.06E-05,35.19547179
13415 sec,0.7,0.700004701,-4.70E-06,35.19638308
13428 sec,0.7,0.700007101,-7.10E-06,35.19601513
13442 sec,0.7,0.700024177,-2.42E-05,35.19339731
13452 sec,0.7,0.700011064,-1.11E-05,35.19540765
13463 sec,0.7,0.700005063,-5.06E-06,35.19632761
13475 sec,0.7,0.700007242,-7.24E-06,35.1959936
13489 sec,0.7,0.700022656,-2.27E-05,35.19363042
13502 sec,0.7,0.700039068,-3.91E-05,35.19111442
13512 sec,0.7,0.700019192,-1.92E-05,35.19416158
13522 sec,0.7,0.7000065,-6.50E-06,35.19610735
13533 sec,0.7,0.700005029,-5.03E-06,35.19633281
13547 sec,0.7,0.70001278,-1.28E-05,35.19514444
13561 sec,0.7,0.70003631,-3.63E-05,35.19153723
13572 sec,0.7,0.700031666,-3.17E-05,35.19224909
13582 sec,0.7,0.700010645,-1.06E-05,35.19547179
13592 sec,0.7,0.700004701,-4.70E-06,35.19638308
13605 sec,0.7,0.700007101,-7.10E-06,35.19601513
13619 sec,0.7,0.700024177,-2.42E-05,35.19339731
13629 sec,0.7,0.700011064,-1.11E-05,35.19540765
13640 sec,0.7,0.700005063,-5.06E-06,35.19632761
13652 sec,0.7,0.700007242,-7.24E-06,35.1959936
13666 sec,0.7,0.700022656,-2.27E-05,35.19363042
13679 sec,0.7,0.700039068,-3.91E-05,35.19111442
13689 sec,0.7,0.700019192,-1.92E-05,35.19416158
13699 sec,0.7,0.7000065,-6.50E-06,35.19610735
13710 sec,0.7,0.700005029,-5.03E-06,35.19633281
13724 sec,0.7,0.70001278,-1.28E-05,35.19514444
13738 sec,0.7,0.70003631,-3.63E-05,35.19153723
13749 sec,0.7,0.700031666,-3.17E-05,35.19224909
13759 sec,0.7,0.700010645,-1.06E-05,35.19547179
13769 sec,0.7,0.700004701,-4.70E-06,35.19638308
13782 sec,0.7,0.700007101,-7.10E-06,35.19601513
13796 sec,0.7,0.700024177,-2.42E-05,35.19339731
13806 sec,0.7,0.700011064,-1.11E-05,35.19540765
13817 sec,0.7,0.700005063,-5.06E-06,35.19632761
13829 sec,0.7,0.700007242,-7.24E-06,35.1959936
13843 sec,0.7,0.700022656,-2.27E-05,35.19363042
13856 sec,0.7,0.700039068,-3.91E-05,35.19111442
13866 sec,0.7,0.700019192,-1.92E-05,35.19416158
13876 sec,0.7,0.7000065,-6.50E-06,35.19610735
13887 sec,0.7,0.700005029,-5.03E-06,35.19633281
13901 sec,0.7,0.70001278,-1.28E-05,35.19514444
13915 sec,0.7,0.70003631,-3.63E-05,35.19153723
13926 sec,0.7,0.700031666,-3.17E-05,35.19224909
13936 sec,0.7,0.700010645,-1.06E-05,35.19547179
13946 sec,0.7,0.700004701,-4.70E-06,35.19638308
13959 sec,0.7,0.700007101,-7.10E-06,35.19601513
13973 sec,0.7,0.700024177,-2.42E-05,35.19339731
13983 sec,0.7,0.700011064,-1.11E-05,35.19540765
13993 sec,0.7,0.700005063,-5.06E-06,35.19632761
14006 sec,0.7,0.700007242,-7.24E-06,35.1959936
14020 sec,0.7,0.700022656,-2.27E-05,35.19363042
14033 sec,0.7,0.700039068,-3.91E-05,35.19111442
14043 sec,0.7,0.700019192,-1.92E-05,35.19416158
14053 sec,0.7,0.7000065,-6.50E-06,35.19610735
14064 sec,0.7,0.700005029,-5.03E-06,35.19633281
14078 sec,0.7,0.70001278,-1.28E-05,35.19514444
14092 sec,0.7,0.70003631,-3.63E-05,35.19153723
14103 sec,0.7,0.700031666,-3.17E-05,35.19224909
14113 sec,0.7,0.700010645,-1.06E-05,35.19547179
14123 sec,0.7,0.700004701,-4.70E-06,35.19638308
14136 sec,0.7,0.700007101,-7.10E-06,35.19601513
14150 sec,0.7,0.700024177,-2.42E-05,35.19339731
14160 sec,0.7,0.700011064,-1.11E-05,35.19540765
14170 sec,0.7,0.700005063,-5.06E-06,35.19632761
14183 sec,0.7,0.700007242,-7.24E-06,35.1959936
14197 sec,0.7,0.700022656,-2.27E-05,35.19363042
14210 sec,0.7,0.700039068,-3.91E-05,35.19111442
14220 sec,0.7,0.700019192,-1.92E-05,35.19416158
14230 sec,0.7,0.7000065,-6.50E-06,35.19610735
14241 sec,0.7,0.700005029,-5.03E-06,35.19633281
14255 sec,0.7,0.70001278,-1.28E-05,35.19514444
14269 sec,0.7,0.70003631,-3.63E-05,35.19153723
14280 sec,0.7,0.700031666,-3.17E-05,35.19224909
14290 sec,0.7,0.700010645,-1.06E-05,35.19547179
14300 sec,0.7,0.700004701,-4.70E-06,35.19638308
14313 sec,0.7,0.700007101,-7.10E-06,35.19601513
14327 sec,0.7,0.700024177,-2.42E-05,35.19339731
14337 sec,0.7,0.700011064,-1.11E-05,35.19540765
14347 sec,0.7,0.700005063,-5.06E-06,35.19632761
14360 sec,0.7,0.700007242,-7.24E-06,35.1959936
14374 sec,0.7,0.700022656,-2.27E-05,35.19363042
14387 sec,0.7,0.700039068,-3.91E-05,35.19111442
14397 sec,0.7,0.700019192,-1.92E-05,35.19416158
14407 sec,0.7,0.7000065,-6.50E-06,35.19610735
14418 sec,0.7,0.700005029,-5.03E-06,35.19633281
14432 sec,0.7,0.70001278,-1.28E-05,35.19514444
14446 sec,0.7,0.70003631,-3.63E-05,35.19153723
14457 sec,0.7,0.700031666,-3.17E-05,35.19224909
14467 sec,0.7,0.700010645,-1.06E-05,35.19547179
14477 sec,0.7,0.700004701,-4.70E-06,35.19638308
14489 sec,0.7,0.700007101,-7.10E-06,35.19601513
14504 sec,0.7,0.700024177,-2.42E-05,35.19339731
14514 sec,0.7,0.700011064,-1.11E-05,35.19540765
14524 sec,0.7,0.700005063,-5.06E-06,35.19632761
14537 sec,0.7,0.700007242,-7.24E-06,35.1959936
14551 sec,0.7,0.700022656,-2.27E-05,35.19363042
14564 sec,0.7,0.700039068,-3.91E-05,35.19111442
14574 sec,0.7,0.700019192,-1.92E-05,35.19416158
14584 sec,0.7,0.7000065,-6.50E-06,35.19610735
14595 sec,0.7,0.700005029,-5.03E-06,35.19633281
14609 sec,0.7,0.70001278,-1.28E-05,35.19514444
14622 sec,0.7,0.70003631,-3.63E-05,35.19153723
14634 sec,0.7,0.700031666,-3.17E-05,35.19224909
14644 sec,0.7,0.700010645,-1.06E-05,35.19547179
14654 sec,0.7,0.700004701,-4.70E-06,35.19638308
14666 sec,0.7,0.700007101,-7.10E-06,35.19601513
14681 sec,0.7,0.700024177,-2.42E-05,35.19339731
14691 sec,0.7,0.700011064,-1.11E-05,35.19540765
14701 sec,0.7,0.700005063,-5.06E-06,35.19632761
14714 sec,0.7,0.700007242,-7.24E-06,35.1959936
14728 sec,0.7,0.700022656,-2.27E-05,35.19363042
14741 sec,0.7,0.700039068,-3.91E-05,35.19111442
14751 sec,0.7,0.700019192,-1.92E-05,35.19416158
14761 sec,0.7,0.7000065,-6.50E-06,35.19610735
14772 sec,0.7,0.700005029,-5.03E-06,35.19633281
14786 sec,0.7,0.70001278,-1.28E-05,35.19514444
14799 sec,0.7,0.70003631,-3.63E-05,35.19153723
14811 sec,0.7,0.700031666,-3.17E-05,35.19224909
14821 sec,0.7,0.700010645,-1.06E-05,35.19547179
14831 sec,0.7,0.700004701,-4.70E-06,35.19638308
14843 sec,0.7,0.700007101,-7.10E-06,35.19601513
14858 sec,0.7,0.700024177,-2.42E-05,35.19339731
14868 sec,0.7,0.700011064,-1.11E-05,35.19540765
14878 sec,0.7,0.700005063,-5.06E-06,35.19632761
14891 sec,0.7,0.700007242,-7.24E-06,35.1959936
14905 sec,0.7,0.700022656,-2.27E-05,35.19363042
14917 sec,0.7,0.700039068,-3.91E-05,35.19111442
14928 sec,0.7,0.700019192,-1.92E-05,35.19416158
14938 sec,0.7,0.7000065,-6.50E-06,35.19610735
14949 sec,0.7,0.700005029,-5.03E-06,35.19633281
14962 sec,0.7,0.70001278,-1.28E-05,35.19514444
14976 sec,0.7,0.70003631,-3.63E-05,35.19153723
14988 sec,0.7,0.700031666,-3.17E-05,35.19224909
14997 sec,0.7,0.700010645,-1.06E-05,35.19547179
15000 sec,0.7,0.700001706,-1.71E-06,35.19684231
15000 sec,0.3,0.700001706,-0.400001706,1.988188396
15001 sec,0.3,0.675837887,-0.375837887,3.95E-10
15001 sec,0.3,0.675837887,-0.375837887,0
15001 sec,0.3,0.65185527,-0.35185527,0
15002 sec,0.3,0.628723695,-0.328723695,0
15003 sec,0.3,0.584893941,-0.284893941,0
15005 sec,0.3,0.506187845,-0.206187845,0
15007 sec,0.3,0.419952651,-0.119952651,0
15010 sec,0.3,0.340425718,-0.040425718,0
15012 sec,0.3,0.306642077,-0.006642077,0
15012 sec,0.3,0.306642077,-0.006642077,2.18E-10
15015 sec,0.3,0.254832868,0.045167132,6.558296778
15019 sec,0.3,0.239551282,0.060448718,11.52364638
15024 sec,0.3,0.24845359,0.05154641,15.20060384
15029 sec,0.3,0.271080606,0.028919394,16.62678857
15036 sec,0.3,0.2930511,0.0069489,16.32035324
15045 sec,0.3,0.302701402,-0.002701402,15.40690625
15054 sec,0.3,0.301980123,-0.001980123,15.02316774
15065 sec,0.3,0.300188225,-0.000188225,15.02960925
15080 sec,0.3,0.29982768,0.00017232,15.0838604
15096 sec,0.3,0.299958572,4.14E-05,15.0915537
15107 sec,0.3,0.300002219,-2.22E-06,15.08673451
15118 sec,0.3,0.299998402,1.60E-06,15.08517613
15131 sec,0.3,0.29998923,1.08E-05,15.08594553
15144 sec,0.3,0.299977395,2.26E-05,15.0878851
15156 sec,0.3,0.299973846,2.62E-05,15.08849169
15167 sec,0.3,0.299986081,1.39E-05,15.08661363
15177 sec,0.3,0.299992988,7.01E-06,15.08554875
15189 sec,0.3,0.299992583,7.42E-06,15.08560959
15202 sec,0.3,0.299983829,1.62E-05,15.08695202
15215 sec,0.3,0.299971076,2.89E-05,15.0889073
15226 sec,0.3,0.299979329,2.07E-05,15.08764215
15236 sec,0.3,0.299991064,8.94E-06,15.08584304
15247 sec,0.3,0.299993936,6.06E-06,15.08540277
15260 sec,0.3,0.299989444,1.06E-05,15.08609131
15274 sec,0.3,0.299974651,2.53E-05,15.08835923
15286 sec,0.3,0.29997127,2.87E-05,15.08887762
15296 sec,0.3,0.299986667,1.33E-05,15.08651709
15306 sec,0.3,0.299993806,6.19E-06,15.08542257
15318 sec,0.3,0.299992985,7.02E-06,15.08554855
15332 sec,0.3,0.299982285,1.77E-05,15.08718884
15345 sec,0.3,0.299966925,3.31E-05,15.08954373
15356 sec,0.3,0.299978884,2.11E-05,15.08771025
15366 sec,0.3,0.299991905,8.10E-06,15.08571412
15377 sec,0.3,0.299994526,5.47E-06,15.08531227
15390 sec,0.3,0.299989204,1.08E-05,15.08612809
15404 sec,0.3,0.299971144,2.89E-05,15.08889691
15415 sec,0.3,0.299968787,3.12E-05,15.08925818
15425 sec,0.3,0.299987257,1.27E-05,15.08642665
15436 sec,0.3,0.299994465,5.53E-06,15.08532159
15448 sec,0.3,0.299993291,6.71E-06,15.08550166
15462 sec,0.3,0.299980694,1.93E-05,15.0874328
15475 sec,0.3,0.299962784,3.72E-05,15.09017859
15485 sec,0.3,0.299978566,2.14E-05,15.08775911
15495 sec,0.3,0.299992564,7.44E-06,15.08561301
15506 sec,0.3,0.299994968,5.03E-06,15.0852445
15519 sec,0.3,0.299988955,1.10E-05,15.08616639
15533 sec,0.3,0.299967783,3.22E-05,15.0894121
15545 sec,0.3,0.29996664,3.34E-05,15.08958743
15555 sec,0.3,0.29998772,1.23E-05,15.08635567
15565 sec,0.3,0.299994938,5.06E-06,15.08524915
15577 sec,0.3,0.299993514,6.49E-06,15.08546738
15592 sec,0.3,0.299979301,2.07E-05,15.08764638
15605 sec,0.3,0.299959155,4.08E-05,15.09073488
15615 sec,0.3,0.299978315,2.17E-05,15.08779749
15625 sec,0.3,0.299993021,6.98E-06,15.08554296
15636 sec,0.3,0.299995274,4.73E-06,15.08519757
15649 sec,0.3,0.299988762,1.12E-05,15.08619598
15663 sec,0.3,0.299965019,3.50E-05,15.08983594
15675 sec,0.3,0.299964946,3.51E-05,15.08984715
15685 sec,0.3,0.299988018,1.20E-05,15.08630992
15695 sec,0.3,0.299995246,4.75E-06,15.08520182
15707 sec,0.3,0.299993676,6.32E-06,15.08544257
15721 sec,0.3,0.299978282,2.17E-05,15.08780264
15732 sec,0.3,0.299989093,1.09E-05,15.0861452
15742 sec,0.3,0.299994522,5.48E-06,15.08531282
15755 sec,0.3,0.299992159,7.84E-06,15.0856752
15769 sec,0.3,0.299977807,2.22E-05,15.08787533
15781 sec,0.3,0.299964712,3.53E-05,15.08988298
15792 sec,0.3,0.299982047,1.80E-05,15.08722538
15802 sec,0.3,0.299993333,6.67E-06,15.08549516
15813 sec,0.3,0.299994512,5.49E-06,15.08531435
15826 sec,0.3,0.299986643,1.34E-05,15.08652073
15840 sec,0.3,0.29996576,3.42E-05,15.08972236
15852 sec,0.3,0.299971157,2.88E-05,15.08889495
15861 sec,0.3,0.299989706,1.03E-05,15.08605117
15872 sec,0.3,0.299995031,4.97E-06,15.08523485
15884 sec,0.3,0.299992299,7.70E-06,15.08565359
15898 sec,0.3,0.299975682,2.43E-05,15.08820114
15911 sec,0.3,0.29996124,3.88E-05,15.09041525
15921 sec,0.3,0.299982138,1.79E-05,15.08721149
15931 sec,0.3,0.299993852,6.15E-06,15.08541553
15942 sec,0.3,0.299994836,5.16E-06,15.08526474
15956 sec,0.3,0.29998612,1.39E-05,15.086601
15970 sec,0.3,0.299962267,3.77E-05,15.09025776
15981 sec,0.3,0.299969946,3.01E-05,15.08908049
15991 sec,0.3,0.299990133,9.87E-06,15.08598568
16001 sec,0.3,0.299995376,4.62E-06,15.08518187
16014 sec,0.3,0.299992404,7.60E-06,15.08563758
16028 sec,0.3,0.299973984,2.60E-05,15.08846154
16038 sec,0.3,0.299988834,1.12E-05,15.08618491
16049 sec,0.3,0.299995207,4.79E-06,15.08520778
16061 sec,0.3,0.299993143,6.86E-06,15.08552431
16075 sec,0.3,0.299976996,2.30E-05,15.0879997
16086 sec,0.3,0.299988978,1.10E-05,15.08616276
16096 sec,0.3,0.299994719,5.28E-06,15.08528264
16108 sec,0.3,0.299992474,7.53E-06,15.0856268
16122 sec,0.3,0.299977669,2.23E-05,15.08789657
16135 sec,0.3,0.299962944,3.71E-05,15.09015406
16146 sec,0.3,0.299981398,1.86E-05,15.0873248
16155 sec,0.3,0.299993398,6.60E-06,15.08548516
16167 sec,0.3,0.299994746,5.25E-06,15.08527848
16180 sec,0.3,0.299986975,1.30E-05,15.0864699
16194 sec,0.3,0.299964832,3.52E-05,15.0898645
16205 sec,0.3,0.299969748,3.03E-05,15.08911089
16215 sec,0.3,0.299989503,1.05E-05,15.08608228
16225 sec,0.3,0.299995162,4.84E-06,15.08521479
16238 sec,0.3,0.299992621,7.38E-06,15.08560434
16252 sec,0.3,0.299975822,2.42E-05,15.08817967
16265 sec,0.3,0.29995963,4.04E-05,15.09066201
16275 sec,0.3,0.299981412,1.86E-05,15.08732269
16285 sec,0.3,0.299993839,6.16E-06,15.08541757
16296 sec,0.3,0.299995029,4.97E-06,15.08523521
16310 sec,0.3,0.299986579,1.34E-05,15.08653063
16324 sec,0.3,0.299961742,3.83E-05,15.09033826
16335 sec,0.3,0.299968548,3.15E-05,15.08929489
16345 sec,0.3,0.299989844,1.02E-05,15.08603007
16355 sec,0.3,0.299995452,4.55E-06,15.08517035
16368 sec,0.3,0.299992733,7.27E-06,15.08558718
16382 sec,0.3,0.299974456,2.55E-05,15.08838918
16392 sec,0.3,0.299988909,1.11E-05,15.08617338
16402 sec,0.3,0.299995184,4.82E-06,15.08521131
16415 sec,0.3,0.299993067,6.93E-06,15.085536
16429 sec,0.3,0.299976908,2.31E-05,15.08801323
16442 sec,0.3,0.299958436,4.16E-05,15.09084511
16452 sec,0.3,0.299980129,1.99E-05,15.08751941
16462 sec,0.3,0.299993618,6.38E-06,15.08545146
16473 sec,0.3,0.299995212,4.79E-06,15.08520709
16487 sec,0.3,0.299987478,1.25E-05,15.0863927
16501 sec,0.3,0.299962338,3.77E-05,15.09024697
16512 sec,0.3,0.299966676,3.33E-05,15.08958181
16522 sec,0.3,0.299989187,1.08E-05,15.08613082
16532 sec,0.3,0.299995444,4.56E-06,15.08517153
16545 sec,0.3,0.299993192,6.81E-06,15.0855168
16559 sec,0.3,0.29997583,2.42E-05,15.08817846
16569 sec,0.3,0.299989011,1.10E-05,15.08615769
16579 sec,0.3,0.299995004,5.00E-06,15.08523896
16592 sec,0.3,0.299992785,7.22E-06,15.08557918
16606 sec,0.3,0.299977081,2.29E-05,15.08798671
16619 sec,0.3,0.29996041,3.96E-05,15.09054254
16629 sec,0.3,0.299980798,1.92E-05,15.0874169
16639 sec,0.3,0.299993565,6.43E-06,15.08545953
16650 sec,0.3,0.299995015,4.99E-06,15.08523736
16664 sec,0.3,0.299987171,1.28E-05,15.08643987
16678 sec,0.3,0.299963233,3.68E-05,15.09010968
16689 sec,0.3,0.29996813,3.19E-05,15.08935894
16699 sec,0.3,0.299989401,1.06E-05,15.08609796
16709 sec,0.3,0.299995342,4.66E-06,15.08518713
16722 sec,0.3,0.299992919,7.08E-06,15.08555856
16736 sec,0.3,0.299975636,2.44E-05,15.08820822
16746 sec,0.3,0.299988944,1.11E-05,15.086168
16756 sec,0.3,0.299994983,5.02E-06,15.08524218
16769 sec,0.3,0.299992807,7.19E-06,15.08557582
16783 sec,0.3,0.299977243,2.28E-05,15.0879619
16796 sec,0.3,0.299960509,3.95E-05,15.09052729
16806 sec,0.3,0.299980713,1.93E-05,15.08742996
16816 sec,0.3,0.299993528,6.47E-06,15.08546528
16827 sec,0.3,0.299995013,4.99E-06,15.0852376
16841 sec,0.3,0.299987248,1.28E-05,15.08642795
16855 sec,0.3,0.299963427,3.66E-05,15.0900799
16866 sec,0.3,0.299968071,3.19E-05,15.08936799
16876 sec,0.3,0.299989339,1.07E-05,15.08610742
16886 sec,0.3,0.299995327,4.67E-06,15.08518942
16899 sec,0.3,0.299992945,7.06E-06,15.0855547
16913 sec,0.3,0.299975792,2.42E-05,15.08818431
16923 sec,0.3,0.299988948,1.11E-05,15.08616734
16933 sec,0.3,0.299994955,5.05E-06,15.08524654
16946 sec,0.3,0.299992771,7.23E-06,15.08558138
16960 sec,0.3,0.299977289,2.27E-05,15.08795476
16973 sec,0.3,0.299960786,3.92E-05,15.09048487
16983 sec,0.3,0.29998079,1.92E-05,15.08741801
16993 sec,0.3,0.299993514,6.49E-06,15.08546733
17004 sec,0.3,0.299994985,5.02E-06,15.08524196
17018 sec,0.3,0.299987218,1.28E-05,15.08643268
17032 sec,0.3,0.29996358,3.64E-05,15.09005647
17043 sec,0.3,0.299968259,3.17E-05,15.0893391
17053 sec,0.3,0.299989359,1.06E-05,15.08610443
17063 sec,0.3,0.29999531,4.69E-06,15.08519205
17076 sec,0.3,0.29999291,7.09E-06,15.08556004
17090 sec,0.3,0.299975791,2.42E-05,15.08818445
17100 sec,0.3,0.29998894,1.11E-05,15.08616869
17110 sec,0.3,0.299994947,5.05E-06,15.08524774
17123 sec,0.3,0.299992767,7.23E-06,15.08558185
17137 sec,0.3,0.29997732,2.27E-05,15.08795007
17150 sec,0.3,0.299960847,3.92E-05,15.09047555
17160 sec,0.3,0.299980792,1.92E-05,15.08741783
17170 sec,0.3,0.299993507,6.49E-06,15.0854685
17181 sec,0.3,0.299994979,5.02E-06,15.08524274
17195 sec,0.3,0.299987223,1.28E-05,15.08643181
17209 sec,0.3,0.299963633,3.64E-05,15.0900483
17220 sec,0.3,0.299968283,3.17E-05,15.08933547
17230 sec,0.3,0.299989353,1.06E-05,15.08610527
17240 sec,0.3,0.299995305,4.69E-06,15.08519283
17252 sec,0.3,0.299992907,7.09E-06,15.08556041
17267 sec,0.3,0.299975813,2.42E-05,15.08818108
17277 sec,0.3,0.299988939,1.11E-05,15.08616883
17287 sec,0.3,0.299994941,5.06E-06,15.08524857
17300 sec,0.3,0.299992762,7.24E-06,15.08558272
17314 sec,0.3,0.299977332,2.27E-05,15.08794825
17327 sec,0.3,0.299960896,3.91E-05,15.09046795
17337 sec,0.3,0.299980803,1.92E-05,15.0874161
17347 sec,0.3,0.299993504,6.50E-06,15.085469
17358 sec,0.3,0.299994975,5.03E-06,15.08524349
17372 sec,0.3,0.29998722,1.28E-05,15.08643233
17385 sec,0.3,0.299963664,3.63E-05,15.09004355
17397 sec,0.3,0.299968314,3.17E-05,15.08933074
17407 sec,0.3,0.299989355,1.06E-05,15.086105
17417 sec,0.3,0.299995302,4.70E-06,15.08519334
17429 sec,0.3,0.299992902,7.10E-06,15.08556124
17444 sec,0.3,0.299975817,2.42E-05,15.0881805
17454 sec,0.3,0.299988937,1.11E-05,15.08616904
17464 sec,0.3,0.299994939,5.06E-06,15.08524889
17477 sec,0.3,0.29999276,7.24E-06,15.08558294
17491 sec,0.3,0.299977338,2.27E-05,15.08794726
17504 sec,0.3,0.299960914,3.91E-05,15.09046528
17514 sec,0.3,0.299980805,1.92E-05,15.08741577
17524 sec,0.3,0.299993502,6.50E-06,15.08546926
17535 sec,0.3,0.299994973,5.03E-06,15.08524374
17549 sec,0.3,0.29998722,1.28E-05,15.08643229
17562 sec,0.3,0.299963678,3.63E-05,15.09004155
17574 sec,0.3,0.299968323,3.17E-05,15.08932938
17584 sec,0.3,0.299989355,1.06E-05,15.08610507
17594 sec,0.3,0.2999953,4.70E-06,15.08519354
17606 sec,0.3,0.299992901,7.10E-06,15.08556144
17621 sec,0.3,0.299975821,2.42E-05,15.08817992
17631 sec,0.3,0.299988937,1.11E-05,15.0861691
17641 sec,0.3,0.299994938,5.06E-06,15.08524907
17654 sec,0.3,0.299992759,7.24E-06,15.08558311
