Time,Input,Liquid_levels,Feedback,Valve_Positions
632.7 sec,0.8,0.800016064977516,-1.60649775163835e-05,57.5552716681614
642.51 sec,0.8,0.800006364861631,-6.36486163108074e-06,57.5569780436325
654.03 sec,0.8,0.80000625678951,-6.25678950960662e-06,57.5569970549123
667.54 sec,0.8,0.800016601303276,-1.66013032760759e-05,57.5551773215441
680.72 sec,0.8,0.800037625540345,-3.7625540344477e-05,57.5514788871278
691.62 sec,0.8,0.800026456069666,-2.64560696661142e-05,57.5534437410549
701.18 sec,0.8,0.800009241990482,-9.24199048191188e-06,57.5564719195659
711.65 sec,0.8,0.800005181675587,-5.1816755864964e-06,57.5571861813154
724.39 sec,0.8,0.800009482483778,-9.48248377807825e-06,57.5564296136938
738.22 sec,0.8,0.800029226772805,-2.92267728052575e-05,57.5529563386434
750.3 sec,0.8,0.800038265974343,-3.82659743426439e-05,57.5513662265288
760.18 sec,0.8,0.800015733257451,-1.57332574506341e-05,57.5553300219986
769.85 sec,0.8,0.80000582496999,-5.82496998979831e-06,57.5570730175343
781.45 sec,0.8,0.800005948037283,-5.94803728271032e-06,57.5570513684105
795.19 sec,0.8,0.800017543401341,-1.75434013409692e-05,57.5550115943457
808.46 sec,0.8,0.800041561790111,-4.15617901108334e-05,57.5507864500343
819.22 sec,0.8,0.800027207918936,-2.72079189362895e-05,57.5533114810729
828.61 sec,0.8,0.800008751000725,-8.75100072506019e-06,57.5565582909956
839.05 sec,0.8,0.800004826885798,-4.82688579750423e-06,57.5572485934145
851.94 sec,0.8,0.800009489082894,-9.48908289388761e-06,57.5564284528243
865.94 sec,0.8,0.800031593383421,-3.15933834211801e-05,57.5525400213177
877.99 sec,0.8,0.800040745727833,-4.07457278334133e-05,57.5509300059124
887.72 sec,0.8,0.800015525774559,-1.55257745585446e-05,57.5553665209149
897.3 sec,0.8,0.800005471703111,-5.47170311138157e-06,57.5571351617338
908.94 sec,0.8,0.800005732233199,-5.73223319899618e-06,57.5570893311317
922.85 sec,0.8,0.800018223723995,-1.8223723995292e-05,57.5548919168178
933.51 sec,0.8,0.800011357820839,-1.13578208386089e-05,57.5560997177217
944.18 sec,0.8,0.800007078690076,-7.07869007632311e-06,57.5568524720039
956.37 sec,0.8,0.800009825075518,-9.82507551805512e-06,57.5563693473889
969.47 sec,0.8,0.800021431790284,-2.14317902841321e-05,57.5543275765883
981.58 sec,0.8,0.800028592568632,-2.85925686319688e-05,57.5530679033358
992.09 sec,0.8,0.800016363998717,-1.63639987169617e-05,57.5552190664762
1002.3 sec,0.8,0.800007774296732,-7.77429673204377e-06,57.556730105823
1013.7 sec,0.8,0.80000723293812,-7.2329381202163e-06,57.5568253377839
1026.7 sec,0.8,0.800015045503103,-1.50455031033836e-05,57.5554510068571
1039.6 sec,0.8,0.800029695677816,-2.96956778155222e-05,57.5528738522054
1050.7 sec,0.8,0.800024004204464,-2.40042044635791e-05,57.5538750557618
1060.7 sec,0.8,0.800010408445579,-1.0408445579313e-05,57.5562667250724
1071.3 sec,0.8,0.800006272807098,-6.27280709808442e-06,57.556994237212
1083.7 sec,0.8,0.800009764267539,-9.76426753862558e-06,57.5563800442967
1097.1 sec,0.8,0.80002431402686,-2.43140268604281e-05,57.5538205540069
1109.2 sec,0.8,0.800031917617879,-3.19176178790181e-05,57.5524829842954
1119.4 sec,0.8,0.800015928329009,-1.59283290087631e-05,57.555295706396
1129.4 sec,0.8,0.800006879015037,-6.87901503704236e-06,57.5568875974182
1140.9 sec,0.8,0.800006725851648,-6.7258516480706e-06,57.5569145408334
1154.2 sec,0.8,0.800016187985021,-1.61879850214541e-05,57.555250029555
1167.3 sec,0.8,0.800034095414056,-3.4095414056301e-05,57.5520998818642
1178.2 sec,0.8,0.800025000081794,-2.50000817937357e-05,57.5536998680972
1188 sec,0.8,0.800009552747157,-9.55274715730425e-06,57.5564172534594
1198.5 sec,0.8,0.800005618484078,-5.61848407842902e-06,57.5571093410688
1211.2 sec,0.8,0.800009779541087,-9.77954108649648e-06,57.5563773574826
1224.8 sec,0.8,0.800027444938791,-2.74449387906994e-05,57.553269786224
1236.8 sec,0.8,0.800035185697444,-3.51856974438736e-05,57.5519080869567
1246.8 sec,0.8,0.800015485480283,-1.54854802829618e-05,57.5553736091976
1256.7 sec,0.8,0.800006167993594,-6.16799359365316e-06,57.557012675259
1268.3 sec,0.8,0.800006333887473,-6.33388747295349e-06,57.5569834923863
1281.9 sec,0.8,0.80001735450697,-1.73545069698244e-05,57.5550448233015
1295 sec,0.8,0.800038497978206,-3.84979782058759e-05,57.5513254140575
1305.8 sec,0.8,0.800025802516986,-2.58025169860288e-05,57.5535587093992
1315.3 sec,0.8,0.800008877287126,-8.87728712606339e-06,57.5565360755892
1325.9 sec,0.8,0.800005132893463,-5.13289346304457e-06,57.55719476272
1338.7 sec,0.8,0.80000982667372,-9.82667372007029e-06,57.5563690662446
1352.5 sec,0.8,0.800030402968976,-3.040296897594e-05,57.5527494305695
1364.5 sec,0.8,0.800038062423205,-3.8062423205254e-05,57.5514020337987
1374.3 sec,0.8,0.800015132565264,-1.51325652638645e-05,57.5554356915004
1384 sec,0.8,0.800005659929671,-5.65992967083151e-06,57.5571020502547
1395.7 sec,0.8,0.800006048760944,-6.04876094345563e-06,57.5570336498197
1409.5 sec,0.8,0.800018355136331,-1.8355136331083e-05,57.5548687996934
1422.7 sec,0.8,0.800042344446905,-4.23444469047629e-05,57.5506487706116
1433.4 sec,0.8,0.800026434666964,-2.64346669637261e-05,57.5534475060663
1442.8 sec,0.8,0.800008411603245,-8.41160324460688e-06,57.5566179953891
1453.3 sec,0.8,0.800004801293153,-4.80129315283406e-06,57.5572530954907
1466.2 sec,0.8,0.800009860344598,-9.86034459826701e-06,57.5563631431029
1480.2 sec,0.8,0.800032788625179,-3.2788625179303e-05,57.5523297628793
1492.2 sec,0.8,0.800040338230814,-4.03382308140632e-05,57.5510016898929
1501.9 sec,0.8,0.800014917390915,-1.49173909148592e-05,57.5554735434432
1511.5 sec,0.8,0.80000533149461,-5.33149461012794e-06,57.5571598262172
1523.2 sec,0.8,0.800005849050586,-5.84905058609309e-06,57.5570687814469
1537.2 sec,0.8,0.800019062323438,-1.90623234379572e-05,57.5547443963617
1547.8 sec,0.8,0.800011344381184,-1.13443811844416e-05,57.5561020819301
1558.3 sec,0.8,0.800006751274831,-6.75127483140692e-06,57.5569100685676
1570.5 sec,0.8,0.800009461015433,-9.46101543275457e-06,57.5564333902526
1583.8 sec,0.8,0.800021873387347,-2.18733873471599e-05,57.5542498939704
1595.9 sec,0.8,0.800030262895469,-3.02628954692574e-05,57.5527740713056
1606.4 sec,0.8,0.800016831792617,-1.68317926170225e-05,57.5551367754968
1616.5 sec,0.8,0.80000756111243,-7.56111243005453e-06,57.5567676076908
1627.8 sec,0.8,0.80000686737243,-6.86737242994173e-06,57.5568896455029
1640.9 sec,0.8,0.800014858270425,-1.48582704253553e-05,57.5554839434997
1653.9 sec,0.8,0.800031084219345,-3.10842193449457e-05,57.5526295898445
1665.1 sec,0.8,0.800025250287019,-2.52502870193849e-05,57.5536558537715
1675 sec,0.8,0.800010437259098,-1.04372590981061e-05,57.5562616564028
1685.5 sec,0.8,0.800005988869897,-5.98886989711112e-06,57.5570441854271
1697.9 sec,0.8,0.800009371459136,-9.37145913593174e-06,57.5564491443601
1711.4 sec,0.8,0.800024723939504,-2.47239395039234e-05,57.5537484450869
1723.6 sec,0.8,0.800033794444171,-3.37944441712867e-05,57.5521528263481
1733.8 sec,0.8,0.800016460370719,-1.64603707185629e-05,57.5552021133984
1743.7 sec,0.8,0.800006727431318,-6.72743131824305e-06,57.5569142629491
1755.1 sec,0.8,0.800006384728569,-6.38472856917538e-06,57.5569745487819
1768.5 sec,0.8,0.800015890336901,-1.58903369005259e-05,57.5553023896978
1781.6 sec,0.8,0.800035522751881,-3.5522751881345e-05,57.5518487947347
1792.6 sec,0.8,0.800026352325519,-2.63523255191744e-05,57.5534619909882
1802.3 sec,0.8,0.800009657443384,-9.65744338377039e-06,57.556398836043
1812.8 sec,0.8,0.800005392717188,-5.39271718769108e-06,57.5571490563763
1825.4 sec,0.8,0.8000093454002,-9.34540019958963e-06,57.5564537284631
1839.1 sec,0.8,0.800027651357412,-2.76513574120063e-05,57.5532334745267
1851.3 sec,0.8,0.800037139972647,-3.71399726472044e-05,57.5515643047473
1861.2 sec,0.8,0.800016107716973,-1.6107716973135e-05,57.5552641497398
1871 sec,0.8,0.800006092753334,-6.09275333396386e-06,57.5570259109909
1882.5 sec,0.8,0.800006021769523,-6.02176952335665e-06,57.5570383979586
1896.1 sec,0.8,0.800016872634179,-1.68726341791547e-05,57.5551295909393
1909.4 sec,0.8,0.800039733276124,-3.97332761237212e-05,57.5511081092241
1920.2 sec,0.8,0.800027238824398,-2.72388243977018e-05,57.5533060444037
1929.7 sec,0.8,0.800009073518046,-9.07351804568801e-06,57.55650155604
1940.1 sec,0.8,0.800004966598432,-4.96659843218783e-06,57.5572240161603
1952.9 sec,0.8,0.800009341792422,-9.34179242240152e-06,57.5564543631176
1966.9 sec,0.8,0.800030236914868,-3.02369148675874e-05,57.5527786416285
1978.9 sec,0.8,0.800039966694366,-3.99666943654564e-05,57.5510670479453
1988.8 sec,0.8,0.800015855083388,-1.58550833875282e-05,57.5553085912453
1998.4 sec,0.8,0.800005658175518,-5.65817551756442e-06,57.5571023588329
2010 sec,0.8,0.80000576401887,-5.76401887042444e-06,57.5570837396222
2023.8 sec,0.8,0.800017647723763,-1.76477237631145e-05,57.5549932426864
2037.1 sec,0.8,0.800043202442112,-4.3202442111534e-05,57.5504978381905
2047.9 sec,0.8,0.800027935323924,-2.79353239244218e-05,57.5531835211553
2057.2 sec,0.8,0.800008693926337,-8.69392633739974e-06,57.5565683311164
2067.6 sec,0.8,0.800004685328453,-4.6853284529913e-06,57.5572734951768
2080.5 sec,0.8,0.800009326045372,-9.32604537173809e-06,57.5564571332269
2094.6 sec,0.8,0.800032176597941,-3.21765979407473e-05,57.5524374263629
2106.6 sec,0.8,0.800042119257245,-4.21192572453988e-05,57.5506883843766
2116.3 sec,0.8,0.800015730626352,-1.57306263520729e-05,57.5553304848428
2125.9 sec,0.8,0.800005388944804,-5.3889448041744e-06,57.5571497199872
2137.5 sec,0.8,0.800005586747401,-5.5867474009208e-06,57.5571149239597
2151.4 sec,0.8,0.800018142774014,-1.81427740136852e-05,57.5549061569635
2162.1 sec,0.8,0.800011310976382,-1.13109763819619e-05,57.5561079582657
2172.8 sec,0.8,0.800007051743389,-7.05174338921921e-06,57.5568572122736
2185 sec,0.8,0.800009837507518,-9.83750751781809e-06,57.5563671604399
2198.1 sec,0.8,0.800021543028292,-2.15430282923812e-05,57.5543080083882
2210.2 sec,0.8,0.800028675814276,-2.86758142755694e-05,57.5530532593536
2220.7 sec,0.8,0.800016322383027,-1.63223830266235e-05,57.5552263872128
2230.8 sec,0.8,0.800007736850348,-7.73685034827221e-06,57.5567366931248
2242.3 sec,0.8,0.800007223165283,-7.22316528267708e-06,57.556827056952
2255.3 sec,0.8,0.800015107729524,-1.51077295240665e-05,57.5554400604273
2268.2 sec,0.8,0.800029839572488,-2.9839572488366e-05,57.5528485392768
2279.3 sec,0.8,0.800023999624129,-2.3999624128912e-05,57.5538758615018
2289.3 sec,0.8,0.800010361856405,-1.03618564050167e-05,57.5562749207089
2299.9 sec,0.8,0.800006250622473,-6.25062247316954e-06,57.5569981397735
2312.3 sec,0.8,0.800009782776465,-9.78277646523917e-06,57.5563767883378
2325.7 sec,0.8,0.800024445800467,-2.4445800466566e-05,57.5537973733303
2337.8 sec,0.8,0.800031995095936,-3.19950959359883e-05,57.5524693549061
2348 sec,0.8,0.800015880779088,-1.58807790878734e-05,57.5553040710403
2358 sec,0.8,0.800006846811858,-6.846811857808e-06,57.5568932623727
2369.5 sec,0.8,0.800006720748087,-6.72074808683032e-06,57.5569154386156
2382.8 sec,0.8,0.800016260775802,-1.62607758024125e-05,57.555237224718
2395.9 sec,0.8,0.800034248480033,-3.42484800325282e-05,57.5520729555852
2406.8 sec,0.8,0.800024980540684,-2.49805406836723e-05,57.5537033056304
2416.6 sec,0.8,0.800009510044352,-9.51004435190139e-06,57.5564247654335
2427.1 sec,0.8,0.800005601921501,-5.60192150089733e-06,57.5571122546398
2439.8 sec,0.8,0.80000980300652,-9.80300652042576e-06,57.5563732296102
2453.4 sec,0.8,0.800027587346616,-2.75873466157872e-05,57.5532447348512
2465.4 sec,0.8,0.800035245753288,-3.52457532881711e-05,57.5518975223593
2475.4 sec,0.8,0.800015436119532,-1.54361195318087e-05,57.5553822923902
2485.3 sec,0.8,0.800006142279671,-6.14227967055125e-06,57.5570171986696
2496.9 sec,0.8,0.800006333209402,-6.3332094022428e-06,57.5569836116677
2510.5 sec,0.8,0.800017432315695,-1.7432315694843e-05,57.5550311357434
2523.6 sec,0.8,0.800038642890105,-3.86428901044678e-05,57.5512999221858
2534.4 sec,0.8,0.80002576904468,-2.57690446803238e-05,57.5535645976094
2543.9 sec,0.8,0.800008840497248,-8.84049724791947e-06,57.5565425474032
2554.4 sec,0.8,0.800005121737358,-5.12173735789379e-06,57.5571967252227
2567.3 sec,0.8,0.800009853213937,-9.85321393665028e-06,57.5563643974783
2581.1 sec,0.8,0.800030542357486,-3.05423574856745e-05,57.5527249103331
2593.1 sec,0.8,0.800038096679096,-3.80966790956005e-05,57.5513960077459
2602.9 sec,0.8,0.800015084512266,-1.50845122660614e-05,57.5554441446424
2612.6 sec,0.8,0.800005640420212,-5.64042021156119e-06,57.5571054822202
2624.3 sec,0.8,0.800006051691911,-6.05169191059129e-06,57.5570331342248
2638.1 sec,0.8,0.800018431911999,-1.84319119987952e-05,57.5548552938633
2651.3 sec,0.8,0.80004246612899,-4.24661289897266e-05,57.5506273651637
2662 sec,0.8,0.800026390208311,-2.63902083114109e-05,57.5534553269165
2671.4 sec,0.8,0.800008380774936,-8.38077493570122e-06,57.5566234184862
2681.9 sec,0.8,0.8000047945284,-4.79452840018713e-06,57.5572542854979
2694.9 sec,0.8,0.80000988813676,-9.88813675972811e-06,57.5563582541033
2708.9 sec,0.8,0.800032914566163,-3.29145661632779e-05,57.5523076082361
2720.8 sec,0.8,0.800040345259436,-4.03452594355258e-05,57.5510004534678
2730.5 sec,0.8,0.800014871856677,-1.48718566771455e-05,57.5554815535028
2740.1 sec,0.8,0.800005316897719,-5.31689771876565e-06,57.5571623939986
2751.8 sec,0.8,0.800005854550265,-5.85455026480552e-06,57.5570678139825
2765.8 sec,0.8,0.800019134381074,-1.91343810735933e-05,57.5547317204945
2776.4 sec,0.8,0.800011341948887,-1.13419488871891e-05,57.5561025098026
2786.9 sec,0.8,0.800006722966584,-6.72296658354998e-06,57.5569150483534
2799.1 sec,0.8,0.800009430489397,-9.43048939661129e-06,57.556438760176
2812.4 sec,0.8,0.800021915220617,-2.19152206170081e-05,57.5542425349587
2824.6 sec,0.8,0.800030414468276,-3.04144682761187e-05,57.5527474076942
2835 sec,0.8,0.800016871855064,-1.68718550637159e-05,57.5551297279958
2845.1 sec,0.8,0.800007542339862,-7.54233986166586e-06,57.5567709100277
2856.4 sec,0.8,0.800006836658789,-6.83665878886686e-06,57.5568950484284
2869.5 sec,0.8,0.800014843561773,-1.48435617730591e-05,57.5554865309413
2882.5 sec,0.8,0.80003120968784,-3.12096878400947e-05,57.5526075183183
2893.7 sec,0.8,0.800025360213598,-2.53602135980024e-05,57.5536365162688
2903.6 sec,0.8,0.800010439183051,-1.04391830506589e-05,57.5562613179548
2914.1 sec,0.8,0.800005965008379,-5.96500837901637e-06,57.5570483829758
2926.5 sec,0.8,0.800009338911277,-9.33891127674613e-06,57.5564548699483
2940 sec,0.8,0.800024760877241,-2.47608772407926e-05,57.5537419472627
2952.2 sec,0.8,0.800033960644163,-3.39606441629448e-05,57.5521235896264
2962.4 sec,0.8,0.800016506112709,-1.65061127093136e-05,57.5551940667923
2972.3 sec,0.8,0.800006714675261,-6.71467526125458e-06,57.556916506904
2983.7 sec,0.8,0.800006356704228,-6.35670422810541e-06,57.5569794786249
2997.1 sec,0.8,0.800015865705078,-1.58657050778332e-05,57.555306722753
3010.3 sec,0.8,0.800035646706368,-3.56467063674648e-05,57.5518269895422
3021.2 sec,0.8,0.800026469809077,-2.64698090768345e-05,57.5534413241154
3030.9 sec,0.8,0.800009666541453,-9.66654145317936e-06,57.5563972355753
3041.4 sec,0.8,0.800005374336605,-5.37433660530162e-06,57.5571522897578
3054 sec,0.8,0.800009309818666,-9.30981866620328e-06,57.5564599877136
3067.7 sec,0.8,0.80002766788521,-2.76678852101364e-05,57.5532305670738
3079.9 sec,0.8,0.800037308177644,-3.73081776441353e-05,57.5515347153193
3089.9 sec,0.8,0.80001616131438,-1.61613143795369e-05,57.5552547212648
3099.6 sec,0.8,0.800006086981712,-6.08698171233879e-06,57.5570269262936
3111.1 sec,0.8,0.800005996667488,-5.99666748801742e-06,57.5570428137303
3124.7 sec,0.8,0.800016832179295,-1.68321792951565e-05,57.5551367074751
3138 sec,0.8,0.800039834923762,-3.98349237623608e-05,57.5510902280937
3148.8 sec,0.8,0.80002736183258,-2.73618325797864e-05,57.5532844056782
3158.3 sec,0.8,0.800009090803771,-9.0908037705395e-06,57.5564985152581
3168.7 sec,0.8,0.800004953524356,-4.9535243560328e-06,57.557226316059
3181.5 sec,0.8,0.800009302525718,-9.30252571784695e-06,57.5564612706373
3195.5 sec,0.8,0.800030219686339,-3.02196863389836e-05,57.5527816723488
3207.6 sec,0.8,0.800040125963938,-4.01259639377649e-05,57.5510390303737
3217.4 sec,0.8,0.800015917134354,-1.59171343538933e-05,57.5552976756801
3227 sec,0.8,0.800005658821834,-5.65882183400923e-06,57.5571022451375
3238.6 sec,0.8,0.800005741529867,-5.74152986676513e-06,57.557087695728
3252.4 sec,0.8,0.800017588894566,-1.75888945660452e-05,57.5550035915008
3265.7 sec,0.8,0.800043267537416,-4.32675374161251e-05,57.550486387087
3276.5 sec,0.8,0.800028062272361,-2.80622723607404e-05,57.5531611892883
3285.8 sec,0.8,0.800008718595415,-8.7185954152913e-06,57.5565639915075
3296.2 sec,0.8,0.800004676565802,-4.67656580216413e-06,57.5572750366401
3309.1 sec,0.8,0.800009283322691,-9.28332269112264e-06,57.5564646486973
3323.2 sec,0.8,0.800032121663633,-3.21216636334221e-05,57.5524470900159
3335.3 sec,0.8,0.800042264534261,-4.22645342608163e-05,57.5506628282762
3345 sec,0.8,0.800015800083924,-1.58000839243222e-05,57.5553182663601
3354.5 sec,0.8,0.800005394588278,-5.39458827786277e-06,57.5571487272274
3366.1 sec,0.8,0.800005566315891,-5.56631589065937e-06,57.5571185181258
3380 sec,0.8,0.800018067503392,-1.80675033917277e-05,57.5549193980365
3390.7 sec,0.8,0.800011308754084,-1.13087540840606e-05,57.5561083491965
3401.4 sec,0.8,0.800007078339279,-7.07833927915402e-06,57.5568525337136
3413.6 sec,0.8,0.800009870150315,-9.87015031495009e-06,57.5563614181509
3426.7 sec,0.8,0.80002151369987,-2.15136998699128e-05,57.5543131676359
3438.8 sec,0.8,0.800028543391685,-2.85433916847877e-05,57.553076554195
3449.3 sec,0.8,0.800016280278411,-1.62802784111626e-05,57.5552337939576
3459.4 sec,0.8,0.800007752845585,-7.75284558474088e-06,57.5567338793565
3470.9 sec,0.8,0.8000072547528,-7.25475280027865e-06,57.5568215003004
3483.9 sec,0.8,0.800015128175836,-1.51281758360433e-05,57.5554364636574
3496.8 sec,0.8,0.800029732444787,-2.97324447874336e-05,57.5528673844209
3507.9 sec,0.8,0.800023895279628,-2.38952796276504e-05,57.5538942170451
3517.9 sec,0.8,0.80001035659755,-1.03565975504427e-05,57.5562758458092
3528.5 sec,0.8,0.800006274365425,-6.2743654251074e-06,57.5569939630821
3540.9 sec,0.8,0.80000981868766,-9.81868765981275e-06,57.5563704710956
3554.3 sec,0.8,0.800024418510809,-2.44185108091433e-05,57.553802173933
3566.4 sec,0.8,0.800031842253283,-3.18422532825657e-05,57.5524962418998
3576.6 sec,0.8,0.800015832974037,-1.58329740368446e-05,57.5553124805652
3586.6 sec,0.8,0.800006858421456,-6.85842145642379e-06,57.5568912200946
3598.1 sec,0.8,0.800006751060568,-6.75106056791108e-06,57.5569101062593
3611.4 sec,0.8,0.800016291020404,-1.62910204043465e-05,57.5552319043025
3624.5 sec,0.8,0.800034134458723,-3.4134458722912e-05,57.5520930134039
3635.4 sec,0.8,0.800024865051405,-2.48650514048654e-05,57.5537236216839
3645.2 sec,0.8,0.800009499038377,-9.49903837743626e-06,57.5564267015263
3655.7 sec,0.8,0.800005621428194,-5.62142819382494e-06,57.557108823161
3668.4 sec,0.8,0.800009843311642,-9.84331164211039e-06,57.5563661394196
3682 sec,0.8,0.800027575625257,-2.75756252564596e-05,57.5532467967895
3694 sec,0.8,0.80003508144187,-3.50814418694778e-05,57.5519264268567
3704 sec,0.8,0.800015380574484,-1.53805744840252e-05,57.5553920634804
3713.9 sec,0.8,0.800006148081531,-6.14808153143187e-06,57.5570161780475
3725.5 sec,0.8,0.800006361726781,-6.36172678047942e-06,57.5569785950931
3739.1 sec,0.8,0.800017478819798,-1.74788197976339e-05,57.555022955072
3752.2 sec,0.8,0.800038539728467,-3.85397284672351e-05,57.5513180696481
3763 sec,0.8,0.80002564413589,-2.56441358899018e-05,57.5535865706763
3772.5 sec,0.8,0.800008822262617,-8.82226261711416e-06,57.5565457551099
3783.1 sec,0.8,0.800005136646061,-5.13664606049957e-06,57.5571941025897
3795.9 sec,0.8,0.800009898795656,-9.89879565571616e-06,57.5563563790661
3809.7 sec,0.8,0.800030560887254,-3.05608872535057e-05,57.552721650708
3821.7 sec,0.8,0.800037931060429,-3.79310604291527e-05,57.551425142205
3831.5 sec,0.8,0.800015020310837,-1.50203108373326e-05,57.5554554385016
3841.2 sec,0.8,0.800005640376805,-5.64037680528262e-06,57.5571054898559
3852.9 sec,0.8,0.800006078366099,-6.07836609867185e-06,57.5570284418911
3866.7 sec,0.8,0.800018498824843,-1.84988248433937e-05,57.5548435230311
3879.9 sec,0.8,0.800042390014444,-4.23900144438383e-05,57.5506407546939
3890.6 sec,0.8,0.800026257730406,-2.62577304058764e-05,57.5534786314885
3900 sec,0.8,0.800008355499481,-8.35549948074998e-06,57.5566278647647
3910.5 sec,0.8,0.800004805377686,-4.80537768599021e-06,57.5572523769686
3923.5 sec,0.8,0.800009938907949,-9.9389079485368e-06,57.5563493227965
3937.5 sec,0.8,0.80003297117656,-3.29711765596485e-05,57.5522976497374
3949.4 sec,0.8,0.800040185370385,-4.01853703847488e-05,57.5510285800136
3959.1 sec,0.8,0.800014799683976,-1.47996839761078e-05,57.5554942496116
3968.7 sec,0.8,0.800005311988627,-5.31198862696591e-06,57.5571632575711
3980.4 sec,0.8,0.800005879620183,-5.87962018294697e-06,57.5570634038606
3994.4 sec,0.8,0.800019221108187,-1.92211081874172e-05,57.5547164640768
4005 sec,0.8,0.800011345408988,-1.13454089882836e-05,57.5561019011262
4015.5 sec,0.8,0.800006696716124,-6.69671612374412e-06,57.5569196661478
4027.7 sec,0.8,0.800009397099936,-9.3970999355264e-06,57.5564446338128
4041 sec,0.8,0.800021944558284,-2.19445582835265e-05,57.5542373740849
4053.2 sec,0.8,0.800030562685988,-3.05626859877783e-05,57.5527213342874
4063.6 sec,0.8,0.800016919400895,-1.6919400894877e-05,57.5551213640709
4073.6 sec,0.8,0.800007527378643,-7.52737864295749e-06,57.556773541899
4085 sec,0.8,0.800006805841725,-6.8058417248551e-06,57.5569004695474
4098.1 sec,0.8,0.800014820380821,-1.48203808204572e-05,57.5554906087698
4111.1 sec,0.8,0.800031322218566,-3.13222185659434e-05,57.5525877227125
4122.3 sec,0.8,0.800025476397609,-2.5476397608637e-05,57.5536160780031
4132.2 sec,0.8,0.800010447138087,-1.04471380869553e-05,57.5562599185613
4142.7 sec,0.8,0.800005942834519,-5.942834519157e-06,57.5570522836437
4155.1 sec,0.8,0.800009302773934,-9.30277393407231e-06,57.5564612269728
4168.6 sec,0.8,0.80002478256117,-2.47825611700003e-05,57.5537381327799
4180.8 sec,0.8,0.800034124824642,-3.41248246417125e-05,57.552094708163
4191 sec,0.8,0.800016560303982,-1.65603039824491e-05,57.5551845338486
4200.9 sec,0.8,0.800006705357236,-6.7053572355702e-06,57.5569181460648
4212.3 sec,0.8,0.800006328184153,-6.32818415291503e-06,57.5569844956739
4225.7 sec,0.8,0.800015831048097,-1.58310480966595e-05,57.5553128193629
4238.9 sec,0.8,0.800035756359545,-3.57563595446697e-05,57.5518077001343
4249.9 sec,0.8,0.800026595709973,-2.65957099732095e-05,57.5534191765242
